pitch,spectral_centroid,zcr,jitter,shimmer,hnr,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,file,label
1854.5203,5876.861483711718,0.07097703887195123,0.014415421536066444,0.08369325612682196,14.763644479103615,-451.2745,36.182907,-27.630152,-0.44819683,-8.6977215,-2.6687403,-14.674698,-5.582366,-19.322617,-7.98008,-7.539689,-3.855798,-3.380742,../data/ravdess/Actor_19/03-01-06-02-01-02-19.wav,1
1830.6754,6166.6735882191815,0.07658815767426273,0.03072729895116831,0.1568711577676912,6.562894773437398,-435.13693,51.788685,-21.236313,3.9540884,-0.80014503,1.4546969,-13.7084675,-0.88845277,-5.2727914,-1.1943517,-10.051502,-3.8040378,2.9494042,../data/ravdess/Actor_19/03-01-05-02-01-01-19.wav,1
1500.1836,4915.284210043761,0.06369532216893564,0.030955530629627977,0.1459127275231834,7.5275706300052905,-642.16455,82.81595,8.369738,24.75858,4.9176455,5.711841,-3.8412418,5.3516846,-10.691513,-2.1399243,-1.8526758,-7.2691517,3.0829308,../data/ravdess/Actor_19/03-01-07-01-01-01-19.wav,1
1823.3195,6021.065020101621,0.09097528872282609,0.015255947914084257,0.09627200398394907,7.527520869950552,-452.16623,35.14191,-23.503103,24.011532,-15.855396,-6.781456,-8.151767,2.843145,-14.555911,-7.523597,-3.4244418,-4.2145424,-2.249654,../data/ravdess/Actor_19/03-01-07-02-02-01-19.wav,1
1894.3624,5876.879563922048,0.1308541387399464,0.027624673226246083,0.11665428962072368,11.142914965917178,-391.66772,50.540382,-27.797194,-5.3079314,-4.276943,4.182506,-19.880129,-7.113822,-10.059877,-17.584042,-10.786218,-0.83356726,-8.884531,../data/ravdess/Actor_10/03-01-03-02-02-02-10.wav,0
1572.4738,5348.158765297544,0.0945962543136503,0.02161879407301908,0.10490356939808074,12.018336891818263,-529.4572,59.658825,-3.9162123,1.9397029,-0.030130586,7.6929955,-12.442546,-2.2602546,-11.08167,-10.726847,-5.354788,-0.24625696,-5.263193,../data/ravdess/Actor_10/03-01-03-01-01-02-10.wav,0
1704.6991,4954.540173157767,0.09629991319444445,0.018179740245950145,0.07737599628618665,13.488853268878534,-584.09845,74.61062,-0.5562803,5.7222776,1.1550868,13.801445,-12.21127,-1.4731797,-17.286146,-10.782848,-2.6320286,-0.26959682,-1.9759918,../data/ravdess/Actor_10/03-01-02-02-01-01-10.wav,0
1977.4442,5651.042790760085,0.16851860337243402,0.015110301224679155,0.10346984617403834,14.161893224340414,-557.1139,61.53977,-1.3741652,12.489706,2.005976,8.978361,-18.886354,8.524689,-16.038456,-11.179732,-3.6539905,-3.9874501,-2.3584929,../data/ravdess/Actor_10/03-01-02-01-02-01-10.wav,0
1618.1506,5764.334942323145,0.10203379755434783,0.012410792172513486,0.08261334850547894,14.09218220377297,-618.22595,64.04152,9.29801,18.992546,2.3333464,13.190053,-6.9062486,4.870789,-8.8215475,-3.6123178,-2.2860518,-0.78382957,-1.8436754,../data/ravdess/Actor_10/03-01-01-01-02-02-10.wav,0
1350.0693,6100.690129923935,0.10461917085913312,0.019281523488462238,0.09928254318048448,11.42922989712479,-608.02515,59.844227,8.67935,13.863491,0.46856198,12.895133,-6.9407296,5.083264,-10.899532,-6.223466,2.4504328,0.18926482,-1.7884669,../data/ravdess/Actor_10/03-01-06-01-02-02-10.wav,1
1398.1652,4925.547137803315,0.09399096996753246,0.015529812890686957,0.09132579241220203,10.111337344630929,-534.1194,78.02651,-2.25674,4.935314,-2.4330263,7.734362,-10.023836,0.6846241,-13.829264,-9.341181,-2.6267073,-1.9240074,-4.213579,../data/ravdess/Actor_10/03-01-05-01-02-01-10.wav,1
1718.7402,4319.990615790181,0.0812514947385204,0.02460789971633673,0.11637964946562163,11.644396309039733,-387.10577,57.350224,-14.919953,-1.1047062,-0.76392245,-2.6003342,-15.092125,-2.0791073,-9.921629,-10.112856,-3.5207872,-4.5788155,-5.3045206,../data/ravdess/Actor_10/03-01-05-02-01-01-10.wav,1
1780.9165,5523.758547829168,0.11375830639367816,0.021924413152267543,0.10761047217189065,12.519214107282234,-499.41486,61.027733,-19.182016,0.74077845,-2.7776911,5.6433625,-17.922499,-3.6160502,-11.969255,-14.113431,-4.7447033,-0.9563908,-3.4269276,../data/ravdess/Actor_10/03-01-06-02-01-02-10.wav,1
1636.1146,5503.973373734027,0.10682976382902298,0.022370397275992805,0.08426471756960989,12.411122934513797,-636.0877,85.168045,1.8340468,9.812815,3.8140528,10.5914,-9.112691,7.6494,-11.184825,-8.160669,0.81433576,-0.3529733,-2.0785844,../data/ravdess/Actor_10/03-01-07-01-01-01-10.wav,1
1625.1256,4924.699303074692,0.09954509493670886,0.019318436270969793,0.06896180243890433,13.467664123226463,-515.4236,72.37723,-9.096273,-1.7219108,-3.6338015,7.4969096,-17.193258,2.647223,-21.486061,-11.457668,-0.7597918,-1.5592257,-10.737356,../data/ravdess/Actor_10/03-01-07-02-02-01-10.wav,1
1822.9553,4546.370454058805,0.1027312583111702,0.01960377033612015,0.09967535972055432,9.751657613602436,-505.87006,81.65381,-12.842392,1.0868381,0.4297245,2.6141682,-13.505511,0.96336704,-11.061431,-11.353541,-2.7054658,-3.3675888,-1.559436,../data/ravdess/Actor_10/03-01-05-01-01-02-10.wav,1
1708.564,4454.894058426871,0.08197784423828125,0.026214430381711163,0.102656448629401,11.209643902610273,-571.376,73.519936,-6.626982,5.5569487,0.11920376,12.270016,-9.628481,-3.7037132,-17.401941,-14.563513,-0.96971685,3.242291,-1.0769432,../data/ravdess/Actor_10/03-01-06-01-01-01-10.wav,1
1684.8613,4824.653187390773,0.0948250393907563,0.016264773053064542,0.0793868089131548,12.994249564423326,-477.25894,55.464527,-11.763211,2.944173,-3.2857013,3.8635623,-16.97844,-3.5644438,-12.757457,-14.06837,-7.2951374,-2.6486123,-4.988352,../data/ravdess/Actor_10/03-01-06-02-02-01-10.wav,1
1690.5737,5459.626020161646,0.12944738643685566,0.01467773990271806,0.10486650540971987,12.517118121126042,-414.0394,55.819607,-19.067303,1.8836799,-8.054758,-4.6797986,-16.170132,-2.3083327,-10.847314,-9.434908,-8.544183,-5.6883974,-5.7119155,../data/ravdess/Actor_10/03-01-05-02-02-02-10.wav,1
1600.9739,5328.257328240692,0.10776160185473815,0.021010772801301376,0.09178304607256052,9.147428975916743,-559.569,72.53224,-8.0413265,4.641993,-2.6467957,11.688649,-12.281905,4.105152,-15.934987,-6.426921,6.342727,3.5644073,-10.265973,../data/ravdess/Actor_10/03-01-07-01-02-02-10.wav,1
1816.5807,4124.371851774647,0.08565553477112677,0.01731331458221077,0.08169149266100947,11.81645411576837,-466.5606,73.485405,-14.642855,-2.5740726,-0.17254876,4.354225,-16.840578,-2.6020455,-17.841452,-12.022663,-2.2144918,-2.6633313,-9.036466,../data/ravdess/Actor_10/03-01-07-02-01-02-10.wav,1
1940.9816,4323.1675213685685,0.10668267144097222,0.02153810649286648,0.0845953568951184,12.743414711898728,-402.77496,58.16032,-25.085873,-7.2832766,-4.1447377,1.7662867,-22.14202,-7.7458096,-11.44194,-18.811954,-10.462535,-0.26333812,-9.623912,../data/ravdess/Actor_10/03-01-03-02-01-01-10.wav,0
1835.325,5205.275663164891,0.10641223538306452,0.02156288035547233,0.09404611806342902,14.13010568257625,-533.5716,58.919846,-13.940795,-1.950317,2.062903,4.51277,-13.081351,-5.3030252,-16.581518,-11.907195,-2.0147169,-1.7206618,-7.4169183,../data/ravdess/Actor_10/03-01-03-01-02-01-10.wav,0
1131.3467,5819.405047125607,0.0972629123263889,0.018242029152593483,0.07642588845292891,13.339138262199013,-631.78436,74.591446,9.421776,15.84711,1.842416,15.649765,-7.3110404,6.318061,-8.644055,-3.6783197,-0.7883884,-2.4813354,-1.811815,../data/ravdess/Actor_10/03-01-02-02-02-02-10.wav,0
1464.268,5911.13830849749,0.0978445030120482,0.016311324187392708,0.1028527970942513,14.629576227934855,-596.9454,64.63007,6.648077,8.077851,-0.23067428,11.433211,-8.115619,0.8882919,-8.19381,-3.2737923,-2.9207175,-1.6070095,-3.1588488,../data/ravdess/Actor_10/03-01-01-01-01-01-10.wav,0
1713.2341,5620.915044295394,0.10919731185281065,0.02119544171708418,0.09816397237694223,12.311618342216562,-604.18646,74.32354,0.17630854,11.393934,2.2746475,11.601082,-10.305856,4.161369,-10.589807,-3.807657,0.19454974,-1.626113,-2.9923491,../data/ravdess/Actor_10/03-01-02-01-01-02-10.wav,0
1456.3054,4553.509058875777,0.09401497538293217,0.017552673584490947,0.08827359150038283,12.66393322752749,-476.0867,70.18886,-10.707118,-3.3511496,-10.38779,4.6795917,-19.215635,-1.4569954,-16.61834,-13.975317,-6.4380064,0.48318416,-8.370224,../data/ravdess/Actor_10/03-01-07-02-02-02-10.wav,1
1510.2659,4983.730874469847,0.08800805973101265,0.017188372596040193,0.07765900490624758,13.072395284112112,-626.5254,94.99737,3.0830612,5.275088,3.793873,13.29705,-7.233473,2.3746293,-16.984268,-8.537979,5.1246896,3.0119653,-5.97587,../data/ravdess/Actor_10/03-01-07-01-01-02-10.wav,1
1789.5176,5407.576531381966,0.12168295260258359,0.0313462398418672,0.11996142535416002,10.03938165924893,-462.18417,58.300858,-17.537727,0.90795785,-3.5306091,3.0598228,-16.407509,-6.965476,-11.590752,-13.739642,-5.0656924,-2.174077,-5.5037484,../data/ravdess/Actor_10/03-01-06-02-01-01-10.wav,1
1539.5651,4126.38136580045,0.07377464657738095,0.02353418626470522,0.11259599588463454,10.887682730673957,-398.36682,61.800625,-18.434244,-3.8000762,-8.24678,-4.3279595,-15.773354,-2.7261915,-8.563694,-9.873085,-10.200603,-5.562944,-4.9734178,../data/ravdess/Actor_10/03-01-05-02-01-02-10.wav,1
1692.8049,4540.4610169717635,0.10418386557667526,0.018757662540898876,0.10555091855088153,10.13118482834839,-529.8806,81.08531,-6.026219,5.7424335,0.85219777,5.579107,-12.371506,3.1703916,-17.437128,-9.6819315,1.3312436,-4.592171,-3.9383197,../data/ravdess/Actor_10/03-01-05-01-02-02-10.wav,1
1399.6825,5799.776716915692,0.10515548522213855,0.01750813979160931,0.07849412396094892,13.065269536087568,-611.25903,62.58029,5.968864,12.238518,-2.5109708,12.6237955,-9.189692,1.2985094,-13.795717,-11.055338,-1.683555,0.552438,-0.5302334,../data/ravdess/Actor_10/03-01-06-01-02-01-10.wav,1
1527.1858,5163.671848858804,0.0953998620014245,0.01790051173493421,0.07783848345189187,15.003664441681462,-566.4882,66.1096,3.7538128,7.080295,-0.90836763,11.579635,-11.926803,-1.9896829,-14.338025,-9.761962,-2.6482637,0.05139273,-3.275125,../data/ravdess/Actor_10/03-01-01-01-02-01-10.wav,0
1890.014,5130.177538494182,0.12340326418821838,0.01598404538642075,0.10115325891228401,13.866418724227792,-559.7589,64.457634,3.5966105,10.952444,1.1674407,9.388881,-18.542377,1.509217,-12.442172,-9.902979,-2.6637542,-2.533957,-3.5987625,../data/ravdess/Actor_10/03-01-02-01-02-02-10.wav,0
1468.0153,4690.880719421276,0.08467436787749288,0.010200704872587127,0.08110402025153657,16.960103765581305,-582.3269,73.66345,3.5461707,6.0400643,-3.9498873,10.24262,-9.203853,-2.013083,-13.870252,-11.930876,-3.2548766,-1.1376237,1.1699818,../data/ravdess/Actor_10/03-01-02-02-01-02-10.wav,0
1416.1973,6080.350047499529,0.10819659479483283,0.02395247223809881,0.10290883552365421,12.429463169355845,-518.85535,58.90859,-3.3557403,-0.7246906,2.358441,6.758806,-9.757605,-1.1889895,-8.046124,-10.20984,-3.723081,-2.2465975,-4.2662697,../data/ravdess/Actor_10/03-01-03-01-01-01-10.wav,0
1952.7354,5242.008005266604,0.1302097244480057,0.01997306098556522,0.11136717731468963,12.495416462855378,-377.4277,43.896805,-24.442991,-1.9149348,-6.929686,0.47552603,-18.031036,-7.2075467,-10.98302,-15.062272,-11.0956745,-2.9686933,-7.7734118,../data/ravdess/Actor_10/03-01-03-02-02-01-10.wav,0
1953.4474,4860.80469428471,0.1296131646455224,0.017528501316094524,0.09195455726729602,12.533803106977711,-563.8482,79.28923,-8.369287,14.4295,3.5074444,7.5667872,-16.690989,2.3697817,-13.943831,-11.143151,-5.2998753,-6.1051035,3.7261314,../data/ravdess/Actor_10/03-01-02-01-01-01-10.wav,0
1776.9695,4961.689485228059,0.1095241970486111,0.0242605346703165,0.09202873135076915,11.193691955422743,-578.1701,73.206566,2.0347974,14.9115305,-0.5970037,8.493226,-12.140992,-1.3571067,-11.369603,-6.9111547,-3.326637,-0.85231876,-2.8861935,../data/ravdess/Actor_10/03-01-01-01-01-02-10.wav,0
1696.3018,5036.876072426644,0.09444344143907563,0.017079092123283176,0.08154580055542865,14.87013042426251,-590.4057,71.67921,2.7852151,11.256137,3.1456072,10.231235,-12.192984,2.5936058,-10.011454,-10.451084,-1.0408258,-3.6297677,-2.7112553,../data/ravdess/Actor_10/03-01-02-02-02-01-10.wav,0
1834.9209,5348.765884072673,0.1259937225439297,0.02372816235343273,0.12259454766562246,11.014546681899589,-535.36005,66.8623,-6.2552166,4.612799,0.13215058,3.6647987,-16.212788,-2.6981523,-13.52698,-13.774394,-4.1546564,-0.37406406,-7.1439157,../data/ravdess/Actor_10/03-01-03-01-02-02-10.wav,0
1850.0621,5359.515567399766,0.10476675294452888,0.019615210823906822,0.09586692149554533,13.273240181330115,-416.00418,52.35721,-21.31299,-5.644339,-3.7148266,5.051618,-17.672102,-8.342634,-11.866908,-16.485523,-9.217528,-0.75235856,-7.5042415,../data/ravdess/Actor_10/03-01-03-02-01-02-10.wav,0
1759.6434,4575.985957083236,0.089599609375,0.018686318161002344,0.09016375242302266,11.68598290442183,-485.30457,74.916435,-11.972434,-1.0199047,-1.7015235,6.736183,-16.05528,-0.09810719,-18.787296,-10.812352,-3.2232976,-1.5914458,-9.335125,../data/ravdess/Actor_10/03-01-07-02-01-01-10.wav,1
1342.4049,5283.740119879284,0.09970622417355372,0.017704868026528348,0.10291435830340637,10.75722542226854,-607.84125,78.518005,10.916772,10.1059675,-0.4014731,12.2782,-7.529395,3.9885874,-11.350042,-7.5806055,1.2390829,3.8458402,-1.4199263,../data/ravdess/Actor_10/03-01-07-01-02-01-10.wav,1
1828.2915,5088.943793536458,0.13721375688705234,0.020450836762900226,0.119892666551207,11.012579411870815,-419.39987,52.741863,-12.726398,1.2444072,-7.382455,-2.1719098,-14.265617,-3.1529675,-8.690493,-9.774142,-9.652477,-4.720683,-5.6438646,../data/ravdess/Actor_10/03-01-05-02-02-01-10.wav,1
1273.9967,5321.058865620038,0.09194483901515152,0.017908295401986293,0.10703928320584301,13.055520020306973,-568.2842,68.41204,-6.4412766,8.530449,-0.6738979,5.859104,-14.3831005,0.2999876,-12.10426,-12.466692,-2.627628,-3.3786561,-5.5348086,../data/ravdess/Actor_10/03-01-06-02-02-02-10.wav,1
1366.1294,5922.4375876270415,0.1044953377016129,0.02405145387425261,0.11078002400836752,10.041381451943218,-640.56067,71.85816,3.2813218,14.14853,-1.1688439,11.712357,-4.765809,4.9452534,-12.258069,-6.307091,2.3039792,2.6720214,-0.78902984,../data/ravdess/Actor_10/03-01-06-01-01-02-10.wav,1
1888.58,4243.71072611645,0.10248303022540983,0.0191290148854795,0.10181211066036897,10.416640536948409,-553.47015,88.234634,-2.368898,8.79258,3.029175,6.401692,-14.079582,-0.15231223,-15.495272,-12.7613,-2.7191937,-3.6386392,-0.64882874,../data/ravdess/Actor_10/03-01-05-01-01-01-10.wav,1
1883.1929,4810.773077066567,0.0842866443452381,0.03246531604602571,0.09355992053057977,6.580881058492504,-563.11194,55.543358,-7.8536315,20.541206,-3.635526,14.102583,2.466889,4.67312,-4.7568126,-4.1372657,-3.5468018,6.165074,2.1753125,../data/ravdess/Actor_17/03-01-07-02-02-01-17.wav,1
1395.8699,5619.826047561183,0.05495469835069444,0.02156943897920965,0.13743739462347454,8.737000432285534,-630.7431,66.02335,3.7780247,15.882983,7.3673205,13.082877,-0.27647993,7.2263846,1.4592485,0.30392534,-0.38276833,3.4455974,2.0918014,../data/ravdess/Actor_17/03-01-07-01-01-01-17.wav,1
1754.1437,4781.298244969426,0.07236060980243161,0.02441940555828665,0.12788859392448082,7.288709109647791,-476.84186,60.61038,-8.844462,4.91619,7.033622,10.65618,-4.163401,4.3237147,1.995191,-3.1509438,-4.087602,1.8758668,-0.7420319,../data/ravdess/Actor_17/03-01-05-02-01-01-17.wav,1
1736.1573,4307.500831261447,0.04748430822649573,0.029576087642812998,0.15759813532647834,8.442855986760865,-458.823,47.2707,-8.372228,8.616371,0.62025994,10.665261,-2.0302556,4.1361294,-1.3890537,0.5819478,-2.0183911,2.0395093,2.5679593,../data/ravdess/Actor_17/03-01-06-02-01-02-17.wav,1
1821.0201,3771.001440390978,0.04979609604105572,0.03403606571458846,0.11946284958892875,8.34997960157809,-460.46014,49.333733,-8.923924,12.084932,0.77445954,9.937576,-0.20160145,5.9058957,0.8765932,-1.6142517,-1.945149,2.9424806,2.9326098,../data/ravdess/Actor_17/03-01-06-01-02-02-17.wav,1
1602.2819,5343.15126499493,0.06748393583579881,0.026188090242142276,0.14206325955512536,6.599235297259021,-594.60455,72.60279,-2.0867827,13.542326,8.082681,16.307539,-5.571217,11.284573,2.1029096,-5.655621,-1.6971229,3.761856,0.65114117,../data/ravdess/Actor_17/03-01-05-01-02-01-17.wav,1
1021.3245,5129.870617858511,0.04985615874287749,0.016756549916507754,0.11035809189435351,10.678447498709582,-673.94086,82.09763,15.079516,26.19265,9.677517,20.453678,2.5075524,15.051533,2.265011,-1.7703454,1.1347079,4.5172687,0.76154363,../data/ravdess/Actor_17/03-01-02-01-02-01-17.wav,0
1270.3899,5009.979890239928,0.050799223542944784,0.021537748724603293,0.11531221584531554,10.361077707805372,-664.89935,85.49887,10.4044895,16.15825,9.546787,17.869493,1.505428,14.3491335,3.5066981,-7.1630135,-2.1865182,4.6098228,3.225154,../data/ravdess/Actor_17/03-01-01-01-02-02-17.wav,0
1356.7336,4957.724807466886,0.0515963972107438,0.02438202794233734,0.13667839277759042,11.747005058069586,-668.5879,85.48602,8.544578,24.722446,12.152295,25.823013,2.3884137,15.745664,0.59692717,-5.084435,3.487407,4.440959,3.784962,../data/ravdess/Actor_17/03-01-02-02-01-01-17.wav,0
1695.0192,4874.634603263528,0.06972715079066265,0.034191837151417735,0.129789099922813,12.635328030936135,-609.063,71.29105,1.2939909,11.692909,7.4890723,16.844992,-0.23018306,9.317808,-4.469477,-4.917255,-1.7986836,3.9414008,4.2078657,../data/ravdess/Actor_17/03-01-03-01-01-02-17.wav,0
1607.2892,5090.255280210894,0.07999879639355742,0.02640662169184456,0.09822070219421893,9.68730934137515,-514.55005,50.971577,-3.2843616,10.462846,-5.1020355,9.42299,-2.3073092,4.6458383,-7.077437,-4.237387,-4.5241947,-1.3175116,-0.9825937,../data/ravdess/Actor_17/03-01-03-02-02-02-17.wav,0
1107.8823,5121.58564877518,0.04817030164930555,0.020965621605138356,0.11077466463964654,11.77156967520412,-673.91614,88.269806,12.876281,19.375847,11.144217,21.512188,1.7958342,12.669813,2.3426523,-6.4496236,0.077618405,4.3938556,2.172722,../data/ravdess/Actor_17/03-01-01-01-01-01-17.wav,0
1080.0834,5396.370707746814,0.0488560688064759,0.02843682472690696,0.1303655920162153,11.153180155973486,-673.7038,75.74704,14.209861,21.928139,9.814887,20.580538,2.128836,11.945294,2.2775927,-1.3556762,0.13576554,3.5965178,3.5989196,../data/ravdess/Actor_17/03-01-02-01-01-02-17.wav,0
1153.3811,5111.346379692879,0.04743828830948795,0.02509952694280847,0.09957788343014007,10.740877013334527,-717.3071,96.5808,15.095712,27.263136,9.035238,19.812435,6.164379,16.41028,4.6010528,-2.9928052,0.046501435,5.494258,2.962291,../data/ravdess/Actor_17/03-01-02-02-02-02-17.wav,0
1541.6035,5879.123225446427,0.09152876965107362,0.0340247916074481,0.12451889302372803,8.178939134343898,-599.8289,68.44413,-0.6470599,13.374181,4.4472733,16.63765,-4.349616,8.975376,-2.1336348,-6.522876,-3.2439883,1.3329815,1.9707795,../data/ravdess/Actor_17/03-01-03-01-02-01-17.wav,0
1351.3705,4816.932656859597,0.056312321937321934,0.029300002007777843,0.1044749356157694,12.238471315328173,-517.683,52.902344,-0.1550839,12.55624,-1.8521786,7.1133814,-5.33256,3.2639525,-5.1055446,-1.2411928,-3.6537266,-0.77355003,1.9409364,../data/ravdess/Actor_17/03-01-03-02-01-01-17.wav,0
1359.5115,5382.678644741455,0.05773801219706633,0.037031602541401976,0.09757331532228827,8.309071097901109,-567.40234,55.708935,4.0557084,14.375594,0.07416846,12.371813,-0.76935065,2.691989,-4.281221,-0.87667304,-2.5016267,3.2053342,-0.93737894,../data/ravdess/Actor_17/03-01-07-02-01-02-17.wav,1
1720.4205,5089.404759224267,0.06701029397796353,0.031408870966251126,0.1463297446677194,6.851124389197458,-636.7628,76.00474,3.008643,19.400595,4.072628,16.21105,3.231596,15.389886,1.651877,-4.775532,-0.5635302,6.802078,2.637876,../data/ravdess/Actor_17/03-01-07-01-02-02-17.wav,1
1724.0552,3994.4613615791923,0.04118404664855072,0.02931879037244443,0.132853337170157,7.139149229143307,-472.74112,48.40907,-7.277092,8.732542,-0.6623034,10.484185,-0.6586521,4.5863085,-2.1150548,-0.8904598,-4.084253,2.0570455,3.4689686,../data/ravdess/Actor_17/03-01-06-02-02-01-17.wav,1
1974.2189,4985.078608039923,0.10465905112044818,0.02155721492746488,0.11140259951655253,10.29625750393532,-470.5969,66.89417,-19.218834,7.63335,5.3444777,13.217861,-8.231797,5.794859,-1.3590784,-6.674543,-7.7395377,1.8332325,0.30068192,../data/ravdess/Actor_17/03-01-05-02-02-02-17.wav,1
1551.517,5140.922284508984,0.062220781698994254,0.03360569126143002,0.12576185667833117,10.075861051368166,-625.6506,77.68839,6.3918343,15.649535,7.145758,17.115622,-0.79954284,10.7652645,1.5302436,-1.867582,3.4961736,4.1676545,2.324322,../data/ravdess/Actor_17/03-01-05-01-01-02-17.wav,1
1648.8651,3903.597339520718,0.04036258627300614,0.03254314129261615,0.12811070093175123,11.094742571071317,-577.30725,67.79376,3.1828809,8.651199,4.880295,18.089401,5.8142276,10.075783,-2.497818,-5.678148,-3.4443216,3.8882525,5.908867,../data/ravdess/Actor_17/03-01-06-01-01-01-17.wav,1
1850.1913,4589.193853845853,0.061855913906695155,0.02738872157960207,0.10405147663340952,9.81469501318276,-515.8526,56.727825,-8.098578,12.1239395,-4.204322,9.398642,-1.9383177,5.0814414,-8.906867,-4.5668106,-4.6470785,-0.84615827,1.6779914,../data/ravdess/Actor_17/03-01-03-02-02-01-17.wav,0
1223.0264,5258.3323263933935,0.051396843845858894,0.03168838196452891,0.1302509458817532,11.709179785940641,-641.5297,74.17926,8.002381,15.411942,6.467273,17.76356,1.548522,10.5528555,-3.2682917,-3.2038884,-1.5190881,1.9887309,1.7072091,../data/ravdess/Actor_17/03-01-03-01-01-01-17.wav,0
1141.5775,5346.566207437232,0.047136476053994084,0.0257691977015291,0.1657406813214233,11.63104848532486,-709.39166,86.02694,15.198169,24.7604,13.202328,19.772923,1.7400442,14.4118,4.3517313,-0.7054214,3.7642863,1.9561733,2.7746253,../data/ravdess/Actor_17/03-01-02-02-01-02-17.wav,0
1198.8365,5415.726349725339,0.053777723689209724,0.023910455465781456,0.12703965691217298,9.682594749665839,-673.39343,87.84527,9.991494,19.313725,8.3713875,19.045908,-0.23117799,13.769769,3.5123284,-5.331785,-2.3626564,3.7277365,1.3713241,../data/ravdess/Actor_17/03-01-01-01-02-01-17.wav,0
1192.0109,5339.871535932091,0.060935844809322036,0.022860995796459456,0.097128570702331,10.951915952656135,-660.83704,83.39389,12.946616,22.48402,5.933495,19.834604,0.17620212,13.600431,0.5689091,-6.4416523,0.068893865,4.8160634,2.0279253,../data/ravdess/Actor_17/03-01-02-01-02-02-17.wav,0
1625.1599,5695.830651736635,0.08452560240963855,0.025900993964867818,0.1581789820807848,5.960919666093115,-646.2055,73.355644,3.299726,18.931335,7.5603285,20.098171,-1.6858193,12.995597,-0.57722324,-5.228535,1.2588865,4.2221165,0.1840555,../data/ravdess/Actor_17/03-01-05-01-02-02-17.wav,1
1707.69,2684.598677060356,0.03576071865587349,0.023722354155541088,0.1256507407306627,10.04306696851022,-540.1478,81.833206,-4.0941396,9.9690275,5.014129,18.847385,1.5512881,9.593008,-2.881739,-8.523481,-4.4592175,6.234225,7.370699,../data/ravdess/Actor_17/03-01-06-01-02-01-17.wav,1
1919.2424,3644.803977193567,0.06081065912356322,0.034663963538538387,0.12910287449445715,9.535160610201915,-422.79163,43.14863,-5.195187,9.439735,1.8519697,9.908108,-0.03504786,6.4778595,-1.386283,-0.7489489,-1.0186479,1.30181,2.4379458,../data/ravdess/Actor_17/03-01-06-02-01-01-17.wav,1
1866.2562,4971.282581742306,0.09820574029558404,0.030513278594701678,0.11640240078454411,9.142172647488163,-422.5755,60.301495,-14.126132,4.6262007,4.5606203,9.893972,-9.930542,3.5146058,0.023560613,-5.9694943,-5.5368867,3.364352,0.08017529,../data/ravdess/Actor_17/03-01-05-02-01-02-17.wav,1
1209.5686,5406.821816844456,0.05029437185704023,0.0372182561762718,0.1458107964473343,8.237222988418734,-636.09564,67.20168,10.979697,17.199385,9.100975,14.1577635,1.7865015,7.292506,2.5620096,0.6021756,-0.4072043,2.7944627,1.8853923,../data/ravdess/Actor_17/03-01-07-01-01-02-17.wav,1
1552.1089,4850.389154842252,0.06166246202256945,0.024720353626716526,0.09294168679397782,9.700807865004144,-571.3126,53.150234,4.040066,19.802494,-0.1031331,12.582777,1.2421592,5.413042,-4.2092156,-3.959084,-2.381182,4.0727334,1.212552,../data/ravdess/Actor_17/03-01-07-02-02-02-17.wav,1
1461.2515,3868.8899234038336,0.04307115549012158,0.0322219929519726,0.14693545445818978,9.88243711611804,-556.95404,71.952255,1.205254,10.434266,4.6651554,15.885624,1.334415,9.597682,-1.6189458,-4.175506,-3.6598275,4.7008853,6.0274177,../data/ravdess/Actor_17/03-01-06-01-01-02-17.wav,1
1517.3113,6062.582348720867,0.06838184192868098,0.031017652872647253,0.1377831829401653,5.540640293459174,-666.83655,62.532646,8.672487,14.674374,7.440199,18.991274,0.8307834,10.232109,1.0199383,1.699004,2.7893558,2.9665864,3.1194384,../data/ravdess/Actor_17/03-01-05-01-01-01-17.wav,1
1679.9558,4956.296331672219,0.07311904325513197,0.026723855935375025,0.09918895613222652,8.922633797912255,-490.47467,64.447296,-8.425392,7.454643,2.263212,12.092965,-7.8334875,3.8843138,2.202237,-3.3854504,-7.722024,1.6041385,-0.5294237,../data/ravdess/Actor_17/03-01-05-02-02-01-17.wav,1
1838.8254,4235.741012456503,0.06975368923611111,0.031040765731146388,0.09880673201788508,7.693075021242648,-453.83295,48.729862,-13.12764,11.758018,-2.6004689,12.874213,-1.105009,5.679937,-3.917078,0.365301,-3.638521,-0.012160916,3.4523146,../data/ravdess/Actor_17/03-01-06-02-02-02-17.wav,1
1430.4689,5721.199590854383,0.07010406949626866,0.024825737280102976,0.12474528098966145,6.381652959292104,-597.3475,56.524162,5.9252844,13.780147,6.56141,13.157757,0.63494116,7.92542,-0.16413984,-2.935263,-1.0996438,4.086784,1.0565526,../data/ravdess/Actor_17/03-01-07-01-02-01-17.wav,1
1348.6874,5698.25879435676,0.06044427412974684,0.035764057026730016,0.10896261150461511,9.377498866096705,-558.987,49.686333,2.841834,15.870419,-0.08680405,11.4202,-0.649173,3.560821,-3.3465357,0.16675353,-1.375726,3.2831507,-0.4619404,../data/ravdess/Actor_17/03-01-07-02-01-01-17.wav,1
